sol,name,udr_image_id,filter_used,comp_quality
683,McamRImage_0458119837-17810-1,43190,0,-85
854,McamRRecoveredProduct_0473307587-13928-1,43190,NULL,0
683,McamRImage_0458119863-30087-1,43191,0,-85
854,McamRRecoveredProduct_0473307591-17843-1,43191,NULL,0
683,McamRImage_0458119877-12785-1,43192,0,-85
854,McamRRecoveredProduct_0473307595-17976-1,43192,NULL,0
683,McamRImage_0458119912-20966-1,43193,0,-85
854,McamRRecoveredProduct_0473307599-17956-1,43193,NULL,0
685,McamLImage_0458310866-13679-1,43213,0,-65
871,McamLRecoveredProduct_0474818403-31643-1,43213,NULL,0
685,McamLImage_0458310908-18825-1,43214,0,-65
871,McamLRecoveredProduct_0474818407-60976-1,43214,NULL,0
685,McamLImage_0458310926-21889-1,43215,0,-65
871,McamLRecoveredProduct_0474818412-57214-1,43215,NULL,0
685,McamLImage_0458310943-18824-1,43216,0,-65
871,McamLRecoveredProduct_0474818417-51113-1,43216,NULL,0
685,McamLImage_0458310960-23989-1,43217,0,-65
871,McamLRecoveredProduct_0474818422-34364-1,43217,NULL,0
688,McamLImage_0458574372-54659-1,43235,0,-65
871,McamLRecoveredProduct_0474818426-38466-1,43235,NULL,0
688,McamLImage_0458574400-36372-1,43236,0,-65
871,McamLRecoveredProduct_0474818430-42884-1,43236,NULL,0
871,McamLRecoveredProduct_0474818430-42884-2,43236,NULL,0
688,McamLImage_0458574417-29169-1,43237,0,-65
871,McamLRecoveredProduct_0474818434-35335-1,43237,NULL,0
688,McamLImage_0458574434-44567-1,43238,0,-65
871,McamLRecoveredProduct_0474818438-36313-1,43238,NULL,0
688,McamLImage_0458574451-28180-1,43239,0,-65
871,McamLRecoveredProduct_0474818442-36673-1,43239,NULL,0
688,McamLImage_0458574469-44566-1,43240,0,-65
871,McamLRecoveredProduct_0474818447-34382-1,43240,NULL,0
688,McamLImage_0458574493-44566-1,43241,0,-65
871,McamLRecoveredProduct_0474818451-38647-1,43241,NULL,0
688,McamLImage_0458574510-29169-1,43242,0,-65
871,McamLRecoveredProduct_0474818455-31311-1,43242,NULL,0
688,McamLImage_0458574527-43349-1,43243,0,-65
871,McamLRecoveredProduct_0474818459-31249-1,43243,NULL,0
688,McamLImage_0458574544-42831-1,43244,0,-65
871,McamLRecoveredProduct_0474818463-32652-1,43244,NULL,0
690,McamRImage_0458744351-15826-1,43298,0,-85
854,McamRRecoveredProduct_0473307603-25493-1,43298,NULL,0
692,McamLImage_0458930669-13682-1,43347,0,-65
884,McamLRecoveredProduct_0475967468-23364-1,43347,0,0
692,McamLImage_0458930710-17804-1,43348,0,-65
884,McamLRecoveredProduct_0475967472-30005-1,43348,0,0
884,McamLRecoveredProduct_0475967472-30005-2,43348,NULL,0
692,McamLImage_0458930726-19998-1,43349,0,-65
884,McamLRecoveredProduct_0475967476-37816-1,43349,0,0
692,McamLImage_0458930742-10621-1,43350,0,-65
884,McamLRecoveredProduct_0475967480-45443-1,43350,0,0
692,McamLImage_0458930758-15832-1,43351,0,-65
884,McamLRecoveredProduct_0475967484-51712-1,43351,0,0
692,McamLImage_0458930774-13692-1,43352,0,-65
884,McamLRecoveredProduct_0475967488-60006-1,43352,0,0
692,McamLImage_0458930797-28182-1,43353,0,-65
884,McamLRecoveredProduct_0475967493-65232-1,43353,0,0
692,McamLImage_0458930815-26013-1,43354,0,-65
884,McamLRecoveredProduct_0475967498-62303-1,43354,0,0
692,McamLImage_0458930832-22971-1,43355,0,-65
884,McamLRecoveredProduct_0475967503-46729-1,43355,0,0
692,McamLImage_0458930850-21066-1,43356,0,-65
884,McamLRecoveredProduct_0475967507-38381-1,43356,0,0
692,McamLImage_0458930868-31165-1,43357,0,-85
884,McamLRecoveredProduct_0475967511-33639-1,43357,0,0
692,McamLImage_0458930891-19997-1,43358,0,-85
884,McamLRecoveredProduct_0475967515-36517-1,43358,0,0
692,McamLImage_0458930909-22971-1,43359,0,-85
884,McamLRecoveredProduct_0475967519-39555-1,43359,0,0
692,McamLImage_0458930926-23991-1,43360,0,-85
884,McamLRecoveredProduct_0475967523-38256-1,43360,0,0
703,McamLImage_0459906018-13687-1,43763,0,-65
884,McamLRecoveredProduct_0475967527-34488-1,43763,0,0
703,McamLImage_0459906061-01451-1,43764,0,-65
884,McamLRecoveredProduct_0475967531-39383-1,43764,0,0
703,McamLImage_0459906076-48549-1,43765,0,-65
884,McamLRecoveredProduct_0475967535-38347-1,43765,0,0
703,McamLImage_0459906102-01440-1,43766,0,-65
884,McamLRecoveredProduct_0475967539-29681-1,43766,0,0
703,McamLImage_0459906117-48549-1,43767,0,-65
884,McamLRecoveredProduct_0475967543-22140-1,43767,0,0
703,McamLImage_0459906145-01449-1,43768,0,-65
884,McamLRecoveredProduct_0475967547-27453-1,43768,0,0
703,McamLImage_0459906163-60943-1,43769,0,-65
884,McamLRecoveredProduct_0475967551-42535-1,43769,0,0
703,McamLImage_0459906190-60950-1,43770,0,-65
884,McamLRecoveredProduct_0475967555-42667-1,43770,0,0
703,McamLImage_0459906206-31165-1,43771,0,-65
884,McamLRecoveredProduct_0475967559-51480-1,43771,0,0
703,McamLImage_0459906233-58904-1,43772,0,-65
884,McamLRecoveredProduct_0475967563-51064-1,43772,0,0
703,McamLImage_0459906250-62848-1,43773,0,-65
884,McamLRecoveredProduct_0475967567-48071-1,43773,0,0
703,McamLImage_0459906276-62848-1,43774,0,-65
884,McamLRecoveredProduct_0475967571-44606-1,43774,0,0
703,McamLImage_0459906292-50654-1,43775,0,-65
884,McamLRecoveredProduct_0475967575-45972-1,43775,0,0
703,McamLImage_0459906319-12784-1,43776,0,-65
884,McamLRecoveredProduct_0475967579-38215-1,43776,0,0
703,McamLImage_0459906334-55736-1,43777,0,-65
884,McamLRecoveredProduct_0475967583-34717-1,43777,0,0
703,McamLImage_0459906362-07600-1,43778,0,-65
884,McamLRecoveredProduct_0475967587-34124-1,43778,0,0
703,McamRImage_0459913497-00000-1,43788,0,-65
710,McamRRecoveredProduct_0460533938-65077-1,43788,NULL,0
710,McamRRecoveredProduct_0460533938-65077-2,43788,NULL,0
703,McamRImage_0459913539-00000-1,43790,0,-65
710,McamRRecoveredProduct_0460533943-13646-1,43790,NULL,0
703,McamRImage_0459913559-00000-1,43792,0,-65
710,McamRRecoveredProduct_0460533947-10917-1,43792,NULL,0
703,McamRImage_0459913595-00000-1,43794,0,-65
710,McamRRecoveredProduct_0460533951-10192-1,43794,NULL,0
703,McamRImage_0459913615-00000-1,43796,0,-65
710,McamRRecoveredProduct_0460533955-21021-1,43796,NULL,0
703,McamRImage_0459913651-00000-1,43798,0,-65
710,McamRRecoveredProduct_0460533959-30276-1,43798,NULL,0
703,McamRImage_0459913669-00000-1,43800,0,-65
710,McamRRecoveredProduct_0460533963-32153-1,43800,NULL,0
710,McamRRecoveredProduct_0460533963-32153-2,43800,NULL,0
703,McamRImage_0459913706-00000-1,43802,0,-65
710,McamRRecoveredProduct_0460533967-30641-1,43802,NULL,0
703,McamRImage_0459913726-00000-1,43804,0,-65
710,McamRRecoveredProduct_0460533971-22339-1,43804,NULL,0
703,McamRImage_0459913763-00000-1,43806,0,-65
710,McamRRecoveredProduct_0460533975-27066-1,43806,NULL,0
703,McamRImage_0459913781-00000-1,43808,0,-65
710,McamRRecoveredProduct_0460533979-26100-1,43808,NULL,0
703,McamRImage_0459913818-00000-1,43810,0,-65
710,McamRRecoveredProduct_0460533983-26145-1,43810,NULL,0
703,McamRImage_0459913838-00000-1,43812,0,-65
710,McamRRecoveredProduct_0460533987-44009-1,43812,NULL,0
703,McamRImage_0459913875-00000-1,43814,0,-65
710,McamRRecoveredProduct_0460533992-20974-1,43814,NULL,0
703,McamRImage_0459913895-00000-1,43816,0,-65
710,McamRRecoveredProduct_0460533996-05444-1,43816,NULL,0
703,McamRImage_0459913935-00000-1,43818,0,-65
710,McamRRecoveredProduct_0460534000-01548-1,43818,NULL,0
703,McamRImage_0459913953-00000-1,43820,0,-65
710,McamRRecoveredProduct_0460534003-65186-1,43820,NULL,0
703,McamRImage_0459913991-00000-1,43822,0,-65
710,McamRRecoveredProduct_0460534007-64996-1,43822,NULL,0
703,McamRImage_0459914009-00000-1,43824,0,-65
710,McamRRecoveredProduct_0460534011-62019-1,43824,NULL,0
703,McamRImage_0459914045-00000-1,43826,0,-65
710,McamRRecoveredProduct_0460534015-62279-1,43826,NULL,0
703,McamRImage_0459914064-00000-1,43828,0,-65
710,McamRRecoveredProduct_0460534020-03909-1,43828,NULL,0
703,McamRImage_0459914100-00000-1,43830,0,-65
710,McamRRecoveredProduct_0460534024-25928-1,43830,NULL,0
703,McamRImage_0459914143-00000-1,43832,0,-65
710,McamRRecoveredProduct_0460534028-20328-1,43832,NULL,0
703,McamRImage_0459914162-00000-1,43834,0,-65
710,McamRRecoveredProduct_0460534032-13039-1,43834,NULL,0
703,McamRImage_0459914204-00000-1,43836,0,-65
710,McamRRecoveredProduct_0460534036-11971-1,43836,NULL,0
703,McamRImage_0459914223-00000-1,43838,0,-65
710,McamRRecoveredProduct_0460534040-02494-1,43838,NULL,0
703,McamRImage_0459914262-00000-1,43840,0,-65
710,McamRRecoveredProduct_0460534043-57056-1,43840,NULL,0
703,McamRImage_0459914280-00000-1,43842,0,-65
710,McamRRecoveredProduct_0460534047-62076-1,43842,NULL,0
703,McamRImage_0459914322-00000-1,43844,0,-85
710,McamRRecoveredProduct_0460534051-62112-1,43844,NULL,0
703,McamRImage_0459914340-00000-1,43846,0,-85
710,McamRRecoveredProduct_0460534055-61161-1,43846,NULL,0
703,McamRImage_0459914380-00000-1,43848,0,-85
710,McamRRecoveredProduct_0460534059-65514-1,43848,NULL,0
703,McamRImage_0459914399-00000-1,43850,0,-85
710,McamRRecoveredProduct_0460534064-02341-1,43850,NULL,0
703,McamRImage_0459914439-00000-1,43852,0,-85
710,McamRRecoveredProduct_0460534068-01631-1,43852,NULL,0
703,McamRImage_0459914457-00000-1,43854,0,-85
710,McamRRecoveredProduct_0460534072-13688-1,43854,NULL,0
703,McamRImage_0459914499-00000-1,43856,0,-85
710,McamRRecoveredProduct_0460534076-16010-1,43856,NULL,0
703,McamRImage_0459914517-00000-1,43858,0,-85
710,McamRRecoveredProduct_0460534080-09574-1,43858,NULL,0
703,McamRImage_0459914557-00000-1,43860,0,-65
710,McamRRecoveredProduct_0460534084-05978-1,43860,NULL,0
703,McamRImage_0459914575-00000-1,43862,0,-65
710,McamRRecoveredProduct_0460534088-06521-1,43862,NULL,0
703,McamRImage_0459914618-00000-1,43864,0,-65
710,McamRRecoveredProduct_0460534092-12827-1,43864,NULL,0
703,McamRImage_0459914636-00000-1,43866,0,-65
710,McamRRecoveredProduct_0460534096-19441-1,43866,NULL,0
703,McamRImage_0459914676-00000-1,43868,0,-65
710,McamRRecoveredProduct_0460534100-14738-1,43868,NULL,0
703,McamRImage_0459914694-00000-1,43870,0,-65
710,McamRRecoveredProduct_0460534104-12201-1,43870,NULL,0
703,McamRImage_0459914734-00000-1,43872,0,-65
717,McamRRecoveredProduct_0461156200-57315-1,43872,NULL,0
717,McamRRecoveredProduct_0461156200-57315-2,43872,NULL,0
703,McamRImage_0459914778-00000-1,43874,0,-65
717,McamRRecoveredProduct_0461156204-46653-1,43874,NULL,0
703,McamRImage_0459914796-00000-1,43876,0,-65
717,McamRRecoveredProduct_0461156208-43846-1,43876,NULL,0
703,McamRImage_0459914839-00000-1,43878,0,-65
717,McamRRecoveredProduct_0461156212-45970-1,43878,NULL,0
703,McamRImage_0459914857-00000-1,43880,0,-65
717,McamRRecoveredProduct_0461156216-51148-1,43880,NULL,0
703,McamRImage_0459914900-00000-1,43882,0,-65
717,McamRRecoveredProduct_0461156220-50733-1,43882,NULL,0
717,McamRRecoveredProduct_0461156220-50733-2,43882,NULL,0
703,McamRImage_0459914918-00000-1,43884,0,-85
717,McamRRecoveredProduct_0461156224-42466-1,43884,NULL,0
703,McamRImage_0459914960-00000-1,43886,0,-85
717,McamRRecoveredProduct_0461156228-46058-1,43886,NULL,0
703,McamRImage_0459914981-00000-1,43888,0,-85
717,McamRRecoveredProduct_0461156232-44579-1,43888,NULL,0
703,McamRImage_0459915024-00000-1,43890,0,-85
717,McamRRecoveredProduct_0461156236-38777-1,43890,NULL,0
703,McamRImage_0459915044-00000-1,43892,0,-85
717,McamRRecoveredProduct_0461156240-36445-1,43892,NULL,0
703,McamRImage_0459915087-00000-1,43894,0,-85
717,McamRRecoveredProduct_0461156244-34666-1,43894,NULL,0
703,McamRImage_0459915107-00000-1,43896,0,-85
717,McamRRecoveredProduct_0461156248-30206-1,43896,NULL,0
703,McamRImage_0459915150-00000-1,43898,0,-85
717,McamRRecoveredProduct_0461156252-30440-1,43898,NULL,0
703,McamRImage_0459915170-00000-1,43900,0,-65
717,McamRRecoveredProduct_0461156256-32190-1,43900,NULL,0
703,McamRImage_0459915215-00000-1,43902,0,-65
717,McamRRecoveredProduct_0461156260-35164-1,43902,NULL,0
703,McamRImage_0459915233-00000-1,43904,0,-65
717,McamRRecoveredProduct_0461156264-40604-1,43904,NULL,0
717,McamRRecoveredProduct_0461156264-40604-2,43904,NULL,0
703,McamRImage_0459915280-00000-1,43906,0,-65
717,McamRRecoveredProduct_0461156268-48063-1,43906,NULL,0
703,McamRImage_0459915298-00000-1,43908,0,-65
717,McamRRecoveredProduct_0461156272-46387-1,43908,NULL,0
703,McamRImage_0459915344-00000-1,43910,0,-65
717,McamRRecoveredProduct_0461156276-48761-1,43910,NULL,0
703,McamRImage_0459915362-00000-1,43912,0,-65
717,McamRRecoveredProduct_0461156280-50527-1,43912,NULL,0
707,McamRImage_0460254637-00000-1,44228,0,-85
721,McamRRecoveredProduct_0461503822-37799-1,44228,NULL,0
707,McamRImage_0460254678-00000-1,44230,0,-85
721,McamRRecoveredProduct_0461503826-34787-1,44230,NULL,0
707,McamRImage_0460254712-00000-1,44232,0,-85
721,McamRRecoveredProduct_0461503830-35701-1,44232,NULL,0
707,McamRImage_0460254730-00000-1,44234,0,-85
721,McamRRecoveredProduct_0461503834-32424-1,44234,NULL,0
707,McamRImage_0460254749-00000-1,44236,0,-85
721,McamRRecoveredProduct_0461503838-34194-1,44236,NULL,0
707,McamRImage_0460254777-00000-1,44238,0,-85
721,McamRRecoveredProduct_0461503842-32244-1,44238,NULL,0
707,McamRImage_0460254805-00000-1,44240,0,-85
721,McamRRecoveredProduct_0461503846-35435-1,44240,NULL,0
721,McamRRecoveredProduct_0461503846-35435-2,44240,NULL,0
707,McamRImage_0460254823-00000-1,44242,0,-85
721,McamRRecoveredProduct_0461503850-35142-1,44242,NULL,0
707,McamRImage_0460254841-00000-1,44244,0,-85
721,McamRRecoveredProduct_0461503854-34492-1,44244,NULL,0
707,McamRImage_0460254871-00000-1,44246,0,-85
721,McamRRecoveredProduct_0461503858-37509-1,44246,NULL,0
707,McamRImage_0460254899-00000-1,44248,0,-85
721,McamRRecoveredProduct_0461503862-37520-1,44248,NULL,0
707,McamRImage_0460254917-00000-1,44250,0,-85
721,McamRRecoveredProduct_0461503866-32408-1,44250,NULL,0
707,McamRImage_0460254945-00000-1,44252,0,-85
721,McamRRecoveredProduct_0461503870-38799-1,44252,NULL,0
707,McamRImage_0460254965-00000-1,44254,0,-85
721,McamRRecoveredProduct_0461503874-45899-1,44254,NULL,0
707,McamRImage_0460254994-00000-1,44256,0,-85
721,McamRRecoveredProduct_0461503878-46434-1,44256,NULL,0
707,McamRImage_0460255012-00000-1,44258,0,-85
721,McamRRecoveredProduct_0461503882-47679-1,44258,NULL,0
707,McamRImage_0460255030-00000-1,44260,0,-85
721,McamRRecoveredProduct_0461503886-50533-1,44260,NULL,0
707,McamRImage_0460255057-00000-1,44262,0,-85
721,McamRRecoveredProduct_0461503890-54119-1,44262,NULL,0
707,McamRImage_0460255075-00000-1,44264,0,-85
721,McamRRecoveredProduct_0461503894-49073-1,44264,NULL,0
707,McamRImage_0460255093-00000-1,44266,0,-85
721,McamRRecoveredProduct_0461503898-45948-1,44266,NULL,0
707,McamRImage_0460255120-00000-1,44268,0,-85
721,McamRRecoveredProduct_0461503902-48583-1,44268,NULL,0
707,McamRImage_0460255147-00000-1,44270,0,-85
721,McamRRecoveredProduct_0461503906-30417-1,44270,NULL,0
710,McamRImage_0460516205-00000-1,44370,0,-85
721,McamRRecoveredProduct_0461503958-34769-1,44370,NULL,0
710,McamRImage_0460516242-00000-1,44372,0,-85
721,McamRRecoveredProduct_0461503962-30128-1,44372,NULL,0
710,McamRImage_0460516260-00000-1,44374,0,-85
721,McamRRecoveredProduct_0461503966-30109-1,44374,NULL,0
721,McamRRecoveredProduct_0461503966-30109-2,44374,NULL,0
710,McamRImage_0460516278-00000-1,44376,0,-85
721,McamRRecoveredProduct_0461503970-46454-1,44376,NULL,0
710,McamRImage_0460516314-00000-1,44378,0,-85
721,McamRRecoveredProduct_0461503974-37291-1,44378,NULL,0
710,McamRImage_0460516345-00000-1,44380,0,-85
721,McamRRecoveredProduct_0461503978-39857-1,44380,NULL,0
721,McamRRecoveredProduct_0461503978-39857-2,44380,NULL,0
710,McamRImage_0460516363-00000-1,44382,0,-85
721,McamRRecoveredProduct_0461503982-45673-1,44382,NULL,0
710,McamRImage_0460516381-00000-1,44384,0,-85
721,McamRRecoveredProduct_0461503986-43851-1,44384,NULL,0
710,McamRImage_0460516411-00000-1,44386,0,-85
721,McamRRecoveredProduct_0461503990-46467-1,44386,NULL,0
710,McamRImage_0460516429-00000-1,44388,0,-85
721,McamRRecoveredProduct_0461503994-46570-1,44388,NULL,0
710,McamRImage_0460516447-00000-1,44390,0,-85
721,McamRRecoveredProduct_0461503998-50665-1,44390,NULL,0
710,McamRImage_0460516477-00000-1,44392,0,-85
721,McamRRecoveredProduct_0461504002-53831-1,44392,NULL,0
710,McamRImage_0460516556-00000-1,44394,0,-85
721,McamRRecoveredProduct_0461504006-55183-1,44394,NULL,0
721,McamRRecoveredProduct_0461504006-55183-2,44394,NULL,0
710,McamRImage_0460516574-00000-1,44396,0,-85
721,McamRRecoveredProduct_0461504010-50815-1,44396,NULL,0
710,McamRImage_0460516604-00000-1,44398,0,-85
721,McamRRecoveredProduct_0461504014-43467-1,44398,NULL,0
710,McamRImage_0460516622-00000-1,44400,0,-85
721,McamRRecoveredProduct_0461504018-40347-1,44400,NULL,0
710,McamRImage_0460516640-00000-1,44402,0,-85
721,McamRRecoveredProduct_0461504022-38835-1,44402,NULL,0
710,McamRImage_0460516658-00000-1,44404,0,-85
721,McamRRecoveredProduct_0461504026-44017-1,44404,NULL,0
710,McamRImage_0460516688-00000-1,44406,0,-85
721,McamRRecoveredProduct_0461504030-50796-1,44406,NULL,0
710,McamRImage_0460516706-00000-1,44408,0,-85
721,McamRRecoveredProduct_0461504034-50054-1,44408,NULL,0
710,McamRImage_0460516724-00000-1,44410,0,-85
721,McamRRecoveredProduct_0461504038-47476-1,44410,NULL,0
710,McamRImage_0460516754-00000-1,44412,0,-85
721,McamRRecoveredProduct_0461504042-45960-1,44412,NULL,0
710,McamRImage_0460516772-00000-1,44414,0,-85
721,McamRRecoveredProduct_0461504046-46380-1,44414,NULL,0
710,McamRImage_0460516790-00000-1,44416,0,-85
721,McamRRecoveredProduct_0461504050-46550-1,44416,NULL,0
710,McamRImage_0460516814-00000-1,44418,0,-85
854,McamRRecoveredProduct_0473307607-13208-1,44418,NULL,0
710,McamRImage_0460516848-00000-1,44420,0,-85
854,McamRRecoveredProduct_0473307611-12828-1,44420,NULL,0
710,McamRImage_0460516865-00000-1,44422,0,-85
854,McamRRecoveredProduct_0473307615-09489-1,44422,NULL,0
710,McamRImage_0460516882-00000-1,44424,0,-85
854,McamRRecoveredProduct_0473307619-10161-1,44424,NULL,0
710,McamRImage_0460516912-00000-1,44426,0,-85
854,McamRRecoveredProduct_0473307623-06792-1,44426,NULL,0
710,McamRImage_0460516929-00000-1,44428,0,-85
854,McamRRecoveredProduct_0473307627-08038-1,44428,NULL,0
710,McamRImage_0460516946-00000-1,44430,0,-85
854,McamRRecoveredProduct_0473307631-10640-1,44430,NULL,0
710,McamRImage_0460516976-00000-1,44432,0,-85
854,McamRRecoveredProduct_0473307635-01421-1,44432,NULL,0
711,McamLImage_0460612473-13681-1,44451,0,-65
726,McamLRecoveredProduct_0461947983-60024-1,44451,NULL,0
711,McamLImage_0460612515-36423-1,44452,0,-65
726,McamLRecoveredProduct_0461947987-56940-1,44452,NULL,0
712,McamRImage_0460692820-00000-1,44583,0,-85
835,McamRRecoveredProduct_0471617402-42473-1,44583,NULL,0
712,McamRImage_0460692859-00000-1,44585,0,-85
835,McamRRecoveredProduct_0471617406-05764-1,44585,NULL,0
712,McamRImage_0460692877-00000-1,44587,0,-85
835,McamRRecoveredProduct_0471617410-04609-1,44587,NULL,0
712,McamRImage_0460692910-00000-1,44589,0,-85
835,McamRRecoveredProduct_0471617414-04773-1,44589,NULL,0
712,McamRImage_0460692928-00000-1,44591,0,-85
835,McamRRecoveredProduct_0471617418-07993-1,44591,NULL,0
712,McamRImage_0460692961-00000-1,44593,0,-85
835,McamRRecoveredProduct_0471617422-08073-1,44593,NULL,0
712,McamRImage_0460692979-00000-1,44595,0,-85
835,McamRRecoveredProduct_0471617426-03788-1,44595,NULL,0
712,McamRImage_0460693012-00000-1,44597,0,-85
835,McamRRecoveredProduct_0471617430-01648-1,44597,NULL,0
712,McamRImage_0460693031-00000-1,44599,0,-85
835,McamRRecoveredProduct_0471617434-03748-1,44599,NULL,0
712,McamRImage_0460693064-00000-1,44601,0,-85
835,McamRRecoveredProduct_0471617437-65113-1,44601,NULL,0
712,McamRImage_0460693081-00000-1,44603,0,-85
835,McamRRecoveredProduct_0471617441-64093-1,44603,NULL,0
712,McamRImage_0460693114-00000-1,44605,0,-85
835,McamRRecoveredProduct_0471617445-65521-1,44605,NULL,0
712,McamRImage_0460693131-00000-1,44607,0,-85
835,McamRRecoveredProduct_0471617450-04930-1,44607,NULL,0
712,McamRImage_0460693164-00000-1,44609,0,-85
835,McamRRecoveredProduct_0471617454-12140-1,44609,NULL,0
712,McamRImage_0460693201-00000-1,44611,0,-85
835,McamRRecoveredProduct_0471617458-08869-1,44611,NULL,0
712,McamRImage_0460693219-00000-1,44613,0,-85
835,McamRRecoveredProduct_0471617462-09080-1,44613,NULL,0
712,McamRImage_0460693254-00000-1,44615,0,-85
835,McamRRecoveredProduct_0471617466-08116-1,44615,NULL,0
712,McamRImage_0460693272-00000-1,44617,0,-85
835,McamRRecoveredProduct_0471617470-04738-1,44617,NULL,0
835,McamRRecoveredProduct_0471617470-04738-2,44617,NULL,0
712,McamRImage_0460693305-00000-1,44619,0,-85
835,McamRRecoveredProduct_0471617474-11199-1,44619,NULL,0
712,McamRImage_0460693323-00000-1,44621,0,-85
835,McamRRecoveredProduct_0471617478-06001-1,44621,NULL,0
712,McamRImage_0460693356-00000-1,44623,0,-85
835,McamRRecoveredProduct_0471617482-05103-1,44623,NULL,0
712,McamRImage_0460693374-00000-1,44625,0,-85
